time,latitude,longitude,mag,nst,net
2013-12-06T23:32:02.000Z,62.9335,-149.601,0.7,15,ak
2013-12-06T23:20:33.000Z,62.8838,-149.462,1,18,ak
2013-12-06T23:19:20.900Z,19.1103,-66.2068,3.7,18,pr
2013-12-06T23:18:34.739Z,39.352,-119.9879,1.13,18,nn
2013-12-06T23:12:50.000Z,63.3143,-150.619,1.2,16,ak
2013-12-06T23:03:03.000Z,57.3472,-154.2097,2.3,11,ak
2013-12-06T22:51:11.000Z,61.2067,-150.2338,1.2,21,ak
2013-12-06T22:42:31.200Z,46.4458,-122.3683,0.9,,uw
2013-12-06T22:39:45.000Z,59.8996,-151.9934,1.2,10,ak
2013-12-06T22:36:14.787Z,39.3506,-119.999,0.11,8,nn
2013-12-06T22:30:50.270Z,-16.5682,-69.7881,4.6,,us
2013-12-06T22:30:23.600Z,41.4473,-112.3628,0.5,,uu
2013-12-06T22:28:35.600Z,41.44,-112.3752,0.5,,uu
2013-12-06T22:27:50.800Z,38.0365,-118.8255,1.6,,nc
2013-12-06T22:24:17.000Z,61.1041,-152.2042,1.6,22,ak
2013-12-06T22:16:03.000Z,58.8706,-136.6514,1.7,9,ak
2013-12-06T22:13:32.200Z,19.3857,-155.2853,2,,hv
2013-12-06T22:13:31.500Z,19.3702,-155.2838,2.1,,hv
2013-12-06T22:04:59.850Z,6.7678,-73.0625,4.3,,us
2013-12-06T22:02:32.200Z,46.8442,-121.7573,0.1,,uw
2013-12-06T21:55:38.990Z,34.0251667,-117.1056667,0.94,14,ci
2013-12-06T21:45:52.170Z,33.8396667,-117.4971667,1.46,31,ci
2013-12-06T21:35:17.000Z,63.2341,-150.7138,1.3,21,ak
2013-12-06T21:25:07.800Z,46.308,-122.3443,0.6,,uw
2013-12-06T21:20:05.000Z,61.5924,-146.3765,1.2,21,ak
2013-12-06T21:15:01.860Z,28.2604,66.5701,4.2,,us
2013-12-06T21:06:46.000Z,38.8468,-122.8225,0.5,,nc
2013-12-06T21:03:55.000Z,62.2448,-151.4575,1.4,24,ak
2013-12-06T21:00:18.100Z,38.8435,-122.8413,0.5,,nc
2013-12-06T20:56:08.200Z,18.1305,-67.2352,1.8,3,pr
2013-12-06T20:53:49.880Z,36.051,-117.4771667,1.08,8,ci
2013-12-06T20:53:01.100Z,38.7858,-122.7335,0.5,,nc
2013-12-06T20:49:49.000Z,62.9524,-151.1752,1.3,18,ak
2013-12-06T20:46:27.020Z,33.1063333,-117.128,1.13,12,ci
2013-12-06T20:34:05.000Z,60.4833,-152.1045,2.9,110,ak
2013-12-06T20:30:27.289Z,39.3456,-120.0159,0.04,5,nn
2013-12-06T20:25:28.000Z,63.4514,-147.7895,0.7,17,ak
2013-12-06T20:20:18.020Z,39.348,-119.9992,2.97,37,nn
2013-12-06T20:16:54.800Z,38.8182,-122.7873,0.6,,nc
2013-12-06T20:14:52.000Z,60.9574,-147.4335,0.7,10,ak
2013-12-06T20:11:30.000Z,64.8842,-148.5939,0.4,9,ak
2013-12-06T20:07:08.200Z,36.3057,-120.858,2.3,,nc
2013-12-06T20:04:57.900Z,37.8125,-113.0993,0.4,,uu
2013-12-06T20:03:23.700Z,37.5408,-118.8322,0.5,,nc
2013-12-06T19:59:34.440Z,34.1961667,-117.4,1.73,53,ci
2013-12-06T19:49:17.100Z,38.8153,-122.8192,2,,nc
2013-12-06T19:43:01.600Z,19.8327,-155.3838,1.9,,hv
2013-12-06T19:37:19.670Z,40.3069,79.113,4.8,,us
2013-12-06T19:25:40.000Z,47.7572,-122.8597,0.4,,uw
2013-12-06T19:22:59.810Z,23.8652,122.5442,4.7,,us
2013-12-06T19:13:35.130Z,33.3146667,-116.4015,1.06,26,ci
2013-12-06T19:12:31.150Z,35.4768333,-118.2798333,1.6,14,ci
2013-12-06T19:02:07.000Z,62.6426,-152.1148,1.2,18,ak
2013-12-06T18:49:37.020Z,-0.5385,96.2611,4.9,,us
2013-12-06T18:49:18.600Z,36.3092,-120.8567,1.4,,nc
2013-12-06T18:48:06.430Z,33.3161667,-116.285,1.19,41,ci
2013-12-06T18:43:22.000Z,47.749,-122.8703,0.4,,uw
2013-12-06T18:42:58.000Z,61.3014,-147.2799,1.1,8,ak
2013-12-06T18:38:07.700Z,38.8392,-122.84,0.4,,nc
2013-12-06T18:28:19.130Z,18.6278,145.6171,4.6,,us
2013-12-06T18:25:59.600Z,19.3342,-155.1265,2.5,,hv
2013-12-06T18:25:15.900Z,38.8325,-122.8795,0.8,,nc
2013-12-06T18:14:24.000Z,63.5534,-147.6569,0.7,13,ak
2013-12-06T18:08:09.000Z,63.3496,-145.0178,0.8,11,ak
2013-12-06T18:06:33.330Z,3.6546,123.0078,4.6,,us
2013-12-06T18:00:06.000Z,61.0969,-147.2418,0.9,9,ak
2013-12-06T17:59:24.000Z,62.388,-149.5322,1,19,ak
2013-12-06T17:53:10.300Z,38.8413,-122.8163,0.5,,nc
2013-12-06T17:47:59.000Z,64.5844,-147.9139,1.3,18,ak
2013-12-06T17:43:07.000Z,60.3595,-152.4594,1.9,42,ak
2013-12-06T17:32:57.300Z,43.3203,-123.3357,0.9,,uw
2013-12-06T17:13:33.500Z,41.4523,-121.9547,1.4,,nc
2013-12-06T17:09:30.000Z,61.6799,-150.8769,1.2,20,ak
2013-12-06T17:09:29.100Z,37.4648,-118.8798,1,,nc
2013-12-06T16:58:49.000Z,60.1985,-153.1666,1.9,38,ak
2013-12-06T16:57:05.600Z,38.8383,-122.7988,1.3,,nc
2013-12-06T16:46:57.000Z,62.9848,-150.1998,1.5,30,ak
2013-12-06T16:42:27.000Z,62.3562,-149.0272,0.9,20,ak
2013-12-06T16:41:42.230Z,33.676,-116.773,0.53,21,ci
2013-12-06T16:41:19.700Z,37.6658,-118.8747,0.4,,nc
2013-12-06T16:39:36.100Z,20.9071,122.1659,4.5,,us
2013-12-06T16:37:41.000Z,62.8885,-149.3521,0.6,13,ak
2013-12-06T16:37:29.210Z,35.1685,30.5978,4.2,,us
2013-12-06T16:34:05.000Z,59.3117,-153.6761,2.2,41,ak
2013-12-06T16:31:02.800Z,46.425,-122.3267,1.5,,uw
2013-12-06T16:21:56.000Z,62.5438,-151.8042,1.3,23,ak
2013-12-06T16:18:00.430Z,33.8031667,-116.0725,0.93,20,ci
2013-12-06T16:14:17.000Z,60.55,-147.3796,1.4,21,ak
2013-12-06T16:09:45.300Z,47.8285,-123.1658,0.5,,uw
2013-12-06T16:09:22.800Z,47.8258,-123.1642,0.6,,uw
2013-12-06T16:00:30.000Z,60.3022,-152.1852,1.7,42,ak
2013-12-06T15:56:40.000Z,60.1857,-141.3559,1.5,16,ak
2013-12-06T15:42:31.000Z,51.3986,-177.0032,2.3,,ak
2013-12-06T15:38:10.000Z,62.5881,-151.2614,1.4,26,ak
2013-12-06T15:30:39.000Z,62.8743,-150.5002,1.1,15,ak
2013-12-06T15:19:46.300Z,47.7482,-122.858,0.4,,uw
2013-12-06T15:18:24.600Z,47.753,-122.8553,0.4,,uw
2013-12-06T15:17:50.000Z,63.5969,-147.0628,1.5,35,ak
2013-12-06T15:02:25.100Z,47.7375,-122.851,0.8,,uw
2013-12-06T14:42:06.000Z,64.4413,-148.1409,1.6,24,ak
2013-12-06T14:42:01.000Z,58.0553,-154.1252,1.7,8,ak
2013-12-06T14:33:54.000Z,64.4253,-148.0887,1.3,16,ak
2013-12-06T14:18:30.000Z,63.276,-151.4205,0.9,12,ak
2013-12-06T14:09:08.400Z,47.8485,-123.1525,0.3,,uw
2013-12-06T14:04:47.675Z,39.3673,-119.1004,0.64,6,nn
2013-12-06T14:03:45.100Z,37.1255,-121.543,1.1,,nc
2013-12-06T14:02:22.100Z,47.8275,-123.148,0.5,,uw
2013-12-06T13:57:10.920Z,34.182,-116.8231667,0.87,28,ci
2013-12-06T13:52:27.000Z,59.8435,-153.0845,2.1,28,ak
2013-12-06T13:52:14.300Z,47.7443,-122.8705,0.5,,uw
2013-12-06T13:41:36.430Z,33.4376667,-116.6728333,0.41,22,ci
2013-12-06T13:37:57.000Z,38.8163,-122.8233,0.4,,nc
2013-12-06T13:35:04.000Z,60.1843,-152.8357,2.1,50,ak
2013-12-06T13:34:48.300Z,47.7067,-122.7345,0.3,,uw
2013-12-06T13:14:30.700Z,47.7545,-122.8567,0.4,,uw
2013-12-06T13:10:56.000Z,66.9953,-156.8021,2.5,16,ak
2013-12-06T13:02:49.600Z,47.7533,-122.8572,0.5,,uw
2013-12-06T13:00:17.400Z,37.8282,-113.6427,1.1,,uu
2013-12-06T12:58:53.450Z,33.8753333,-118.2875,1.68,14,ci
2013-12-06T12:57:07.800Z,47.7427,-122.8922,2.9,,uw
2013-12-06T12:38:50.928Z,37.3783,-117.1284,0.89,8,nn
2013-12-06T12:34:18.500Z,47.7545,-122.8617,0.4,,uw
2013-12-06T12:33:26.000Z,60.8562,-149.7163,1,13,ak
2013-12-06T12:28:54.900Z,47.2908,-113.3491,1,14,mb
2013-12-06T12:11:14.500Z,38.8145,-122.8207,0.3,,nc
2013-12-06T12:10:45.900Z,38.8252,-122.7778,0.4,,nc
2013-12-06T12:10:20.440Z,34.3016667,-117.0928333,1.48,51,ci
2013-12-06T11:55:35.800Z,36.5775,-121.104,1.1,,nc
2013-12-06T11:52:44.000Z,47.7488,-122.8692,0.5,,uw
2013-12-06T11:50:05.000Z,63.4403,-148.4702,1.2,24,ak
2013-12-06T11:46:33.000Z,62.1678,-148.8286,1.5,32,ak
2013-12-06T11:35:35.670Z,33.9858333,-116.9525,0.78,26,ci
2013-12-06T11:30:39.200Z,47.7442,-122.8482,0.8,,uw
2013-12-06T11:30:18.600Z,46.0498,-122.422,0.2,,uw
2013-12-06T11:26:21.000Z,60.3157,-142.9887,1,15,ak
2013-12-06T11:26:16.000Z,62.5093,-151.1591,1.2,20,ak
2013-12-06T11:10:15.200Z,38.8178,-122.8043,0.8,,nc
2013-12-06T11:07:04.100Z,47.8275,-123.1612,0.3,,uw
2013-12-06T11:00:38.700Z,38.7562,-122.7257,0.5,,nc
2013-12-06T10:56:03.300Z,47.7532,-122.8647,0.3,,uw
2013-12-06T10:51:28.910Z,36.0461667,-117.4798333,2.61,18,ci
2013-12-06T10:47:48.000Z,61.3162,-146.8504,1.4,32,ak
2013-12-06T10:46:49.260Z,33.167,-116.5748333,1.12,33,ci
2013-12-06T10:34:17.300Z,47.829,-123.1613,0.5,,uw
2013-12-06T10:32:48.630Z,33.3216667,-116.3415,1.07,38,ci
2013-12-06T10:27:21.800Z,47.8155,-123.1335,0.1,,uw
2013-12-06T10:26:06.000Z,61.406,-140.8629,1.4,17,ak
2013-12-06T10:24:05.130Z,40.2252,69.927,5,,us
2013-12-06T10:23:43.100Z,47.7552,-122.8617,0.3,,uw
2013-12-06T10:22:59.000Z,60.0467,-152.8076,1.6,23,ak
2013-12-06T10:22:07.280Z,33.4688333,-116.5525,0.02,17,ci
2013-12-06T10:19:06.870Z,34.1705,-117.559,1.05,28,ci
2013-12-06T10:12:58.600Z,38.8127,-122.7923,1.3,,nc
2013-12-06T10:03:33.052Z,37.2933,-117.1181,0.34,6,nn
2013-12-06T09:59:11.800Z,47.7542,-122.8643,0.3,,uw
2013-12-06T09:55:02.500Z,44.811,-116.066,1.9,17,mb
2013-12-06T09:50:06.420Z,-31.6416,-68.815,4.6,,us
2013-12-06T09:49:54.000Z,47.7535,-122.8762,0.3,,uw
2013-12-06T09:43:17.080Z,33.4961667,-116.538,0.28,22,ci
2013-12-06T09:37:11.000Z,62.7256,-148.5314,0.8,17,ak
2013-12-06T09:34:48.500Z,47.7563,-122.8577,0.4,,uw
2013-12-06T09:34:39.000Z,61.3933,-151.583,1.6,34,ak
2013-12-06T09:34:10.700Z,38.8383,-122.8075,0.4,,nc
2013-12-06T09:21:00.000Z,60.9473,-144.8398,1.3,34,ak
2013-12-06T09:18:00.000Z,61.9877,-143.697,1.5,26,ak
2013-12-06T09:12:24.800Z,38.8497,-122.7602,1,,nc
2013-12-06T09:07:31.300Z,47.8485,-123.1582,0.3,,uw
2013-12-06T09:00:51.700Z,47.7565,-122.863,0.4,,uw
2013-12-06T08:53:38.000Z,63.2114,-151.0303,0.8,14,ak
2013-12-06T08:49:17.180Z,33.8036667,-116.0751667,1.53,50,ci
2013-12-06T08:47:38.000Z,59.7539,-152.9237,1.7,23,ak
2013-12-06T08:46:18.600Z,47.7533,-122.8575,0.4,,uw
2013-12-06T08:40:01.000Z,47.754,-122.8685,0.4,,uw
2013-12-06T08:35:07.100Z,47.7565,-122.8615,0.4,,uw
2013-12-06T08:33:46.600Z,44.8295,-115.9828,2.1,20,mb
2013-12-06T08:33:09.900Z,47.748,-122.8518,1.4,,uw
2013-12-06T08:32:21.000Z,62.9847,-148.8241,0.4,10,ak
2013-12-06T08:28:57.200Z,37.6402,-118.9322,0.2,,nc
2013-12-06T08:27:14.200Z,47.7422,-122.8543,0.6,,uw
2013-12-06T08:19:57.000Z,61.7442,-150.2383,1.5,35,ak
2013-12-06T08:07:54.800Z,47.7468,-122.8672,0.5,,uw
2013-12-06T08:07:26.500Z,38.8195,-122.7608,0.6,,nc
2013-12-06T08:04:54.700Z,47.7458,-122.8698,0.3,,uw
2013-12-06T08:03:08.550Z,33.3648333,-116.3931667,0.72,23,ci
2013-12-06T08:01:50.700Z,47.7522,-122.8752,0.4,,uw
2013-12-06T08:01:21.900Z,44.5528,-110.7982,1.5,,uu
2013-12-06T07:58:53.800Z,47.7475,-122.8528,0.7,,uw
2013-12-06T07:58:52.500Z,47.7417,-122.8542,0.7,,uw
2013-12-06T07:57:40.500Z,38.8205,-122.7628,1.4,,nc
2013-12-06T07:55:51.100Z,47.741,-122.8918,3.5,,uw
2013-12-06T07:50:28.000Z,60.0804,-148.0414,1.4,17,ak
2013-12-06T07:32:54.000Z,59.2281,-153.4245,2.9,103,ak
2013-12-06T07:31:12.000Z,-27.415,-70.914,3.8,,us
2013-12-06T07:27:39.100Z,38.6807,-122.3792,2.1,,nc
2013-12-06T07:27:04.700Z,47.7428,-122.8593,0.7,,uw
2013-12-06T07:24:03.000Z,51.6834,-175.5421,1.5,9,ak
2013-12-06T07:23:38.200Z,18.968,-67.9014,3.3,12,pr
2013-12-06T07:16:09.000Z,59.2736,-153.5632,1.6,19,ak
2013-12-06T07:01:04.000Z,50.408,-175.3309,1.9,8,ak
2013-12-06T06:54:55.650Z,-35.2919,-71.0537,4.4,,us
2013-12-06T06:48:43.000Z,60.6264,-152.6874,1.4,17,ak
2013-12-06T06:44:55.000Z,38.6762,-122.3897,3.7,,nc
2013-12-06T06:29:01.000Z,61.1385,-147.0151,1.5,10,ak
2013-12-06T06:24:55.820Z,33.4898333,-116.4226667,0.6,26,ci
2013-12-06T06:22:30.000Z,44.8143,-111.0093,0.3,,uu
2013-12-06T06:22:17.600Z,47.7448,-122.8552,0.4,,uw
2013-12-06T06:16:27.000Z,63.4338,-151.3361,1.2,19,ak
2013-12-06T06:14:59.200Z,44.691,-110.0122,1.4,,uu
2013-12-06T06:08:51.930Z,36.0486667,-117.4761667,1.16,8,ci
2013-12-06T05:43:09.900Z,38.8265,-122.797,0.9,,nc
2013-12-06T05:37:23.000Z,60.1096,-141.4605,1,13,ak
2013-12-06T05:35:11.150Z,35.7718333,-117.6753333,0.9,8,ci
2013-12-06T05:32:33.000Z,64.0734,-150.2095,1.2,22,ak
2013-12-06T05:27:22.700Z,38.8148,-122.7833,1.6,,nc
2013-12-06T05:27:11.900Z,38.816,-122.783,0.8,,nc
2013-12-06T05:26:58.100Z,47.7412,-122.8467,1.2,,uw
2013-12-06T05:23:47.500Z,38.8102,-122.8237,0.9,,nc
2013-12-06T05:23:16.130Z,33.425,-116.41,0.96,33,ci
2013-12-06T05:04:15.560Z,33.925,-116.702,0.77,32,ci
2013-12-06T05:03:29.000Z,36.5778,-121.1017,0.9,,nc
2013-12-06T04:42:58.100Z,38.8163,-122.8078,0.6,,nc
2013-12-06T04:41:03.100Z,36.5713,-121.0987,2.2,,nc
2013-12-06T04:38:12.500Z,38.8167,-122.8083,1.2,,nc
2013-12-06T04:14:31.800Z,38.8415,-122.8297,0.8,,nc
2013-12-06T04:12:09.300Z,38.8413,-122.8303,1.4,,nc
2013-12-06T04:04:54.000Z,52.0933,-174.3598,1.9,,ak
2013-12-06T04:01:58.120Z,-6.5519,103.3807,4.8,,us
2013-12-06T03:59:53.000Z,58.1054,-142.7565,2.2,51,ak
2013-12-06T03:44:13.900Z,46.656,-112.777,1.4,27,mb
2013-12-06T03:43:26.000Z,63.344,-150.9221,0.8,12,ak
2013-12-06T03:40:08.000Z,35.3665,-120.6258,1.9,,nc
2013-12-06T03:39:28.600Z,43.7197,-121.2273,0.4,,uw
2013-12-06T03:38:37.000Z,38.8227,-122.7968,1.5,,nc
2013-12-06T03:34:06.000Z,51.8134,-178.4135,2.4,15,ak
2013-12-06T03:26:20.000Z,51.3655,-178.935,3.5,,ak
2013-12-06T03:20:05.000Z,53.6562,-166.4951,2,12,ak
2013-12-06T03:19:53.780Z,35.773,-117.6751667,1.84,17,ci
2013-12-06T03:19:23.000Z,-32.224,-71.886,4.4,,us
2013-12-06T03:16:19.700Z,46.6573,-112.7785,1.2,20,mb
2013-12-06T03:16:09.800Z,36.3948,-120.9343,1.3,,nc
2013-12-06T03:11:52.000Z,62.7909,-149.0092,1.1,22,ak
2013-12-06T03:06:41.130Z,-23.4935,-179.8477,4.5,,us
2013-12-06T03:05:10.600Z,38.8002,-122.7985,2.1,,nc
2013-12-06T02:57:04.400Z,36.6413,-121.2555,0.9,,nc
2013-12-06T02:50:48.000Z,63.9311,-148.6241,0.7,17,ak
2013-12-06T02:48:40.000Z,63.5732,-151.1515,1.2,12,ak
2013-12-06T02:35:34.800Z,35.3538,-92.6718,1.7,8,nm
2013-12-06T02:29:15.100Z,38.801,-122.7368,0.6,,nc
2013-12-06T02:28:04.730Z,32.9058333,-116.2745,1.72,44,ci
2013-12-06T02:27:01.880Z,13.8922,124.4484,4.7,,us
2013-12-06T02:16:56.190Z,36.0069,70.6073,4.6,,us
2013-12-06T02:08:36.000Z,38.7975,-122.7627,0.8,,nc
2013-12-06T02:07:39.960Z,33.8916667,-116.8913333,1.1,36,ci
2013-12-06T01:42:39.800Z,37.4678,-118.8445,1,,nc
2013-12-06T01:40:21.400Z,37.5793,-110.4345,1.8,,uu
2013-12-06T01:32:38.100Z,46.1905,-122.2842,-0.2,,uw
2013-12-06T01:31:09.000Z,60.1817,-151.7049,1.3,14,ak
2013-12-06T01:22:26.000Z,63.314,-150.9872,0.9,14,ak
2013-12-06T01:18:39.000Z,59.7818,-152.3087,1.7,27,ak
2013-12-06T01:18:28.800Z,38.8307,-122.8695,0.8,,nc
2013-12-06T01:17:37.860Z,13.2986,-91.4319,4.2,,us
2013-12-06T01:12:06.700Z,38.811,-122.7868,0.5,,nc
2013-12-06T01:12:00.600Z,38.8403,-122.8303,0.9,,nc
2013-12-06T01:11:20.300Z,38.8418,-122.829,0.5,,nc
2013-12-06T01:05:55.000Z,60.41,-152.2346,1.3,17,ak
2013-12-06T00:59:19.240Z,-19.155,168.8974,4.8,,us
2013-12-06T00:52:29.190Z,35.4851667,-118.2906667,1.31,12,ci
2013-12-06T00:46:32.000Z,51.5312,-177.8058,2.2,,ak
2013-12-06T00:45:00.330Z,-41.6954,174.0251,4.7,,us
2013-12-06T00:42:30.936Z,37.3668,-117.1252,0.35,8,nn
2013-12-06T00:37:17.660Z,36.6596,-97.8034,3.1,,us
2013-12-06T00:22:11.000Z,61.3555,-146.8912,1.8,38,ak
2013-12-06T00:16:53.100Z,38.9928,-122.4952,1.6,,nc
2013-12-06T00:15:59.000Z,38.992,-122.524,2.4,,nc
2013-12-06T00:02:25.000Z,64.9999,-147.3276,1.1,9,ak
2013-12-05T23:55:22.020Z,31.956,-116.2331667,2.87,19,ci
2013-12-05T23:53:15.000Z,60.1726,-141.4279,1.2,,ak
2013-12-05T23:51:32.500Z,44.8068,-110.9602,-0.1,,uu
2013-12-05T23:50:34.000Z,62.0729,-147.6478,1.1,,ak
2013-12-05T23:48:45.000Z,19.5227,-155.59,1.2,,hv
2013-12-05T23:44:37.470Z,-23.911,-112.7842,4.6,,us
2013-12-05T23:32:11.000Z,62.9783,-150.8127,2.1,,ak
2013-12-05T23:21:25.280Z,33.3833333,-116.3456667,0.95,33,ci
2013-12-05T23:15:27.890Z,-36.5733,-70.637,4.2,,us
2013-12-05T23:15:20.150Z,33.8568333,-117.5053333,1.27,25,ci
2013-12-05T23:11:59.000Z,55.1543,-163.4188,3.5,,us
2013-12-05T23:06:53.000Z,63.5094,-149.6665,2.2,,ak
2013-12-05T23:01:53.500Z,38.8407,-122.8395,0.4,,nc
2013-12-05T22:58:35.370Z,37.089,141.6872,4.1,,us
2013-12-05T22:55:11.000Z,61.4529,-151.4249,1.2,,ak
2013-12-05T22:52:26.700Z,37.9773,-77.921,1.8,6,se
2013-12-05T22:37:37.000Z,63.9703,-147.6305,1.4,,ak
2013-12-05T22:32:44.000Z,51.4214,-178.2415,2.1,,ak
2013-12-05T22:20:17.210Z,35.0548333,-118.928,1.19,10,ci
2013-12-05T22:19:39.000Z,38.8368,-122.8153,0.8,,nc
2013-12-05T22:17:03.000Z,63.4705,-148.3406,1.5,,ak
2013-12-05T22:13:38.900Z,49.3633,-120.545,2.4,,uw
2013-12-05T22:12:39.000Z,62.7609,-151.0752,1.2,,ak
2013-12-05T22:07:50.280Z,36.0135,-117.5376667,1.19,10,ci
2013-12-05T22:07:38.882Z,37.3631,-117.1263,0.19,4,nn
2013-12-05T22:05:41.400Z,44.7625,-112.483,1.2,14,mb
2013-12-05T22:00:38.200Z,32.7686667,-116.8986667,1.32,17,ci
2013-12-05T21:54:39.600Z,38.7785,-122.7507,1.4,,nc
2013-12-05T21:40:07.500Z,38.8115,-122.8245,1,,nc
2013-12-05T21:38:11.200Z,38.7985,-122.8207,0.6,,nc
2013-12-05T21:36:32.000Z,63.9229,-148.9004,1.8,,ak
2013-12-05T21:36:10.000Z,61.7414,-149.6001,1,,ak
2013-12-05T21:36:02.400Z,38.8242,-122.7662,0.5,,nc
2013-12-05T21:33:46.000Z,50.0391,178.0367,3.2,,us
2013-12-05T21:29:08.900Z,38.7992,-122.8133,1.6,,nc
2013-12-05T21:28:16.200Z,38.8007,-122.8133,1.1,,nc
2013-12-05T21:27:49.100Z,38.8012,-122.8138,1.4,,nc
2013-12-05T21:23:03.720Z,33.0168333,-116.4306667,1.12,23,ci
2013-12-05T21:16:00.000Z,62.7778,-150.4432,1.4,,ak
2013-12-05T21:06:24.500Z,38.8098,-122.8237,0.4,,nc
2013-12-05T20:57:58.800Z,38.7897,-122.7637,0.6,,nc
2013-12-05T20:45:55.000Z,60.2871,-141.1712,1.2,,ak
2013-12-05T20:29:13.860Z,33.3546667,-116.281,1.18,31,ci
2013-12-05T20:27:07.600Z,33.8333333,-117.7768333,1.63,22,ci
2013-12-05T20:14:41.000Z,42.521,-123.325,0.7,,uw
2013-12-05T20:09:43.040Z,33.4946667,-116.5011667,1.01,26,ci
2013-12-05T20:04:50.000Z,52.1376,177.9074,3,,ak
2013-12-05T19:56:54.190Z,32.9051667,-116.2701667,1.31,8,ci
2013-12-05T19:56:20.000Z,60.2149,-150.6659,1.5,,ak
2013-12-05T19:49:31.300Z,44.8147,-111.0172,1.7,,uu
2013-12-05T19:49:24.800Z,46.0225,-122.4017,0.2,,uw
2013-12-05T19:44:58.000Z,61.703,-150.2237,2.4,,ak
2013-12-05T19:43:30.700Z,37.3238,-122.0998,1.3,,nc
2013-12-05T19:37:32.820Z,34.1003333,-117.297,1.11,16,ci
2013-12-05T19:31:42.000Z,60.4892,-141.6238,1.4,,ak
2013-12-05T19:28:22.000Z,61.9034,-148.5462,1.1,,ak
2013-12-05T19:25:09.080Z,36.0145,-117.5443333,0.91,8,ci
2013-12-05T19:23:07.700Z,38.8637,-122.82,0.9,,nc
2013-12-05T19:21:23.100Z,38.8375,-122.8275,0.4,,nc
2013-12-05T19:21:23.100Z,38.836,-122.8272,0.6,,nc
2013-12-05T19:21:11.800Z,36.223,-120.2467,1.8,,nc
2013-12-05T19:20:50.000Z,46.6561,-112.7833,1.1,25,mb
2013-12-05T19:13:18.600Z,36.4003,-120.912,1.6,,nc
2013-12-05T19:10:49.000Z,64.1471,-150.0829,1.1,,ak
2013-12-05T19:10:25.800Z,38.8183,-122.8203,0.4,,nc
2013-12-05T19:08:17.500Z,36.3973,-120.933,2.1,,nc
2013-12-05T19:07:10.000Z,60.4183,-146.206,1.4,,ak
2013-12-05T18:55:44.280Z,34.3916667,-117.6643333,1.53,22,ci
2013-12-05T18:51:01.400Z,36.2305,-120.2492,2.2,,nc
2013-12-05T18:41:32.800Z,19.4053,-155.2905,0.4,,hv
2013-12-05T18:08:40.400Z,36.0313,-120.5912,0.7,,nc
2013-12-05T18:00:47.700Z,38.7908,-122.7798,1.1,,nc
2013-12-05T18:00:19.080Z,-17.6269,-173.9038,4.8,,us
2013-12-05T17:52:37.050Z,32.9201667,-115.5248333,1.82,14,ci
2013-12-05T17:33:32.300Z,19.1861,-64.8935,3.1,6,pr
2013-12-05T17:21:33.000Z,60.346,-141.5224,1.6,,ak
2013-12-05T17:15:52.262Z,38.6458,-118.382,0.84,4,nn
2013-12-05T17:13:50.900Z,44.8063,-111.0108,0.5,,uu
2013-12-05T17:13:04.970Z,33.474,-116.7553333,0.7,22,ci
2013-12-05T17:11:27.000Z,61.0153,-150.3869,1.2,,ak
2013-12-05T17:10:22.900Z,43.6078,-121.2005,0.7,,uw
2013-12-05T17:09:27.000Z,61.0697,-150.3643,2.3,,ak
2013-12-05T17:08:24.600Z,18.4123,-64.9207,2.1,6,pr
2013-12-05T17:07:30.356Z,39.3603,-117.9083,2.15,4,nn
2013-12-05T17:03:21.170Z,35.4866667,-120.0423333,1.99,18,ci
2013-12-05T16:45:00.529Z,39.4366,-120.2727,0.15,9,nn
2013-12-05T16:44:32.500Z,38.8182,-122.7598,0.9,,nc
2013-12-05T16:38:51.800Z,38.8203,-122.7945,0.5,,nc
2013-12-05T16:14:10.700Z,35.3429,-92.6592,2,10,nm
2013-12-05T16:08:53.000Z,38.822,-122.8372,0.6,,nc
2013-12-05T15:44:47.800Z,38.7907,-122.7808,1.5,,nc
2013-12-05T15:30:59.500Z,38.8378,-122.8113,0.7,,nc
2013-12-05T15:30:46.102Z,36.7365,-116.2804,0.09,9,nn
2013-12-05T15:30:33.000Z,47.6637,-120.1705,0.3,,uw
2013-12-05T15:30:32.000Z,63.2548,-151.5613,1.6,,ak
2013-12-05T15:28:15.000Z,63.5012,-150.8194,1.5,,ak
2013-12-05T15:27:04.000Z,60.6223,-142.7131,0.6,,ak
2013-12-05T15:26:53.800Z,38.8167,-122.7958,0.5,,nc
2013-12-05T15:15:30.000Z,57.189,-155.3982,2.8,,ak
2013-12-05T15:13:56.900Z,47.8043,-120.7333,0.9,,uw
2013-12-05T15:12:24.000Z,62.3098,-148.4931,1,,ak
2013-12-05T14:55:08.433Z,37.3607,-117.1199,0.74,8,nn
2013-12-05T14:42:37.200Z,40.181,-121.3765,1.5,,nc
2013-12-05T14:34:16.100Z,18.9274,-66.2949,3,10,pr
2013-12-05T14:28:33.820Z,34.0378333,-116.7085,0.76,22,ci
2013-12-05T14:04:29.600Z,38.7885,-122.7662,0.8,,nc
2013-12-05T13:53:09.080Z,33.7175,-116.7078333,0.72,15,ci
2013-12-05T13:49:54.000Z,60.1912,-141.616,1.2,,ak
2013-12-05T13:47:06.510Z,33.6958333,-116.7083333,1.2,44,ci
2013-12-05T13:38:06.837Z,38.6766,-119.593,1.09,16,nn
2013-12-05T13:34:34.900Z,38.8042,-122.7392,0.9,,nc
